timestamp,current_mb,forecast_mb,action,reason
2566,15813.6,15826.17,throttle_oom,Forecast 15826 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2567,15813.99,15829.11,throttle_oom,Forecast 15829 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2568,15848.15,15834.48,throttle_oom,Forecast 15834 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2569,15841.05,15845.8,throttle_oom,Forecast 15846 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2570,15844.32,15856.71,throttle_oom,Forecast 15857 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2571,15842.13,15863.52,throttle_oom,Forecast 15864 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2572,15867.97,15876.23,throttle_oom,Forecast 15876 MB (101.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2573,15860.88,15872.61,throttle_oom,Forecast 15873 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2574,15856.32,15870.86,throttle_oom,Forecast 15871 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2575,15856.82,15871.77,throttle_oom,Forecast 15872 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2576,15822.92,15861.69,throttle_oom,Forecast 15862 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2577,15826.42,15869.77,throttle_oom,Forecast 15870 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2578,15835.68,15879.09,throttle_oom,Forecast 15879 MB (101.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2579,15836.21,15868.89,throttle_oom,Forecast 15869 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2580,15849.55,15867.24,throttle_oom,Forecast 15867 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2581,15867.82,15864.27,throttle_oom,Forecast 15864 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2582,15884.0,15873.11,throttle_oom,Forecast 15873 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2583,15884.0,15873.8,throttle_oom,Forecast 15874 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2584,15884.0,15878.17,throttle_oom,Forecast 15878 MB (101.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2585,15874.46,15875.67,throttle_oom,Forecast 15876 MB (101.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2586,15876.53,15854.53,throttle_oom,Forecast 15855 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2587,15884.0,15850.02,throttle_oom,Forecast 15850 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2588,15884.0,15830.86,throttle_oom,Forecast 15831 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2589,15873.9,15824.01,throttle_oom,Forecast 15824 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2590,15871.12,15828.14,throttle_oom,Forecast 15828 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2591,15867.18,15870.09,throttle_oom,Forecast 15870 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2592,15879.22,15866.98,throttle_oom,Forecast 15867 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2593,15884.0,15874.98,throttle_oom,Forecast 15875 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2594,15883.93,15876.67,throttle_oom,Forecast 15877 MB (101.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2595,15884.0,15877.64,throttle_oom,Forecast 15878 MB (101.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2596,15858.59,15872.86,throttle_oom,Forecast 15873 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2597,15856.59,15864.5,throttle_oom,Forecast 15864 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2598,15819.73,15835.05,throttle_oom,Forecast 15835 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2599,15803.58,15824.0,throttle_oom,Forecast 15824 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2600,15808.27,15830.07,throttle_oom,Forecast 15830 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2601,15884.0,15823.36,throttle_oom,Forecast 15823 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2602,15884.0,15812.96,throttle_oom,Forecast 15813 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2603,15884.0,15823.09,throttle_oom,Forecast 15823 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2604,15884.0,15815.71,throttle_oom,Forecast 15816 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2605,15884.0,15811.39,throttle_oom,Forecast 15811 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2606,15884.0,15811.35,throttle_oom,Forecast 15811 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2607,15867.75,15795.17,throttle_oom,Forecast 15795 MB (100.5%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2608,15859.51,15796.8,throttle_oom,Forecast 15797 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2609,15839.52,15767.0,throttle_oom,Forecast 15767 MB (100.4%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2610,15837.82,15778.77,throttle_oom,Forecast 15779 MB (100.4%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2611,15816.57,15750.15,throttle_oom,Forecast 15750 MB (100.3%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2612,15803.78,15721.4,throttle_oom,Forecast 15721 MB (100.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2613,15822.96,15740.7,throttle_oom,Forecast 15741 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2614,15813.87,15742.34,throttle_oom,Forecast 15742 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2615,15803.24,15727.82,throttle_oom,Forecast 15728 MB (100.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2616,15814.85,15747.97,throttle_oom,Forecast 15748 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2617,15806.55,15767.07,throttle_oom,Forecast 15767 MB (100.4%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2618,15800.55,15772.53,throttle_oom,Forecast 15773 MB (100.4%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2619,15755.27,15744.37,throttle_oom,Forecast 15744 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2620,15764.46,15752.09,throttle_oom,Forecast 15752 MB (100.3%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2621,15751.96,15755.1,throttle_oom,Forecast 15755 MB (100.3%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2622,15729.22,15748.1,throttle_oom,Forecast 15748 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2623,15722.3,15745.39,throttle_oom,Forecast 15745 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2624,15738.67,15736.91,throttle_oom,Forecast 15737 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2625,15719.5,15749.86,throttle_oom,Forecast 15750 MB (100.3%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2626,15731.07,15741.41,throttle_oom,Forecast 15741 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2627,15742.15,15740.84,throttle_oom,Forecast 15741 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2628,15762.33,15736.57,throttle_oom,Forecast 15737 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2629,15742.51,15722.23,throttle_oom,Forecast 15722 MB (100.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2630,15749.57,15716.37,throttle_oom,Forecast 15716 MB (100.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2631,15756.76,15701.89,throttle_oom,Forecast 15702 MB (99.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2632,15746.95,15693.65,throttle_oom,Forecast 15694 MB (99.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2633,15742.31,15687.31,throttle_oom,Forecast 15687 MB (99.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2634,15745.6,15667.79,throttle_oom,Forecast 15668 MB (99.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2635,15764.95,15710.54,throttle_oom,Forecast 15711 MB (100.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2636,15744.91,15559.83,throttle_oom,Forecast 15560 MB (99.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2637,15741.17,15572.51,throttle_oom,Forecast 15573 MB (99.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2638,15732.09,15564.3,throttle_oom,Forecast 15564 MB (99.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2639,15729.17,15547.33,throttle_oom,Forecast 15547 MB (99.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2640,15709.18,15583.37,throttle_oom,Forecast 15583 MB (99.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2641,15692.51,15554.28,throttle_oom,Forecast 15554 MB (99.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2642,15694.57,15539.58,throttle_oom,Forecast 15540 MB (98.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2643,15691.5,15556.16,throttle_oom,Forecast 15556 MB (99.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2644,15661.12,15551.66,throttle_oom,Forecast 15552 MB (99.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2645,15681.06,15557.62,throttle_oom,Forecast 15558 MB (99.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2646,15490.07,15563.49,throttle_oom,Forecast 15563 MB (99.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2647,15496.58,15573.88,throttle_oom,Forecast 15574 MB (99.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2648,15510.74,15608.75,throttle_oom,Forecast 15609 MB (99.4%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2649,15503.58,15581.34,throttle_oom,Forecast 15581 MB (99.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2650,15514.0,15586.64,throttle_oom,Forecast 15587 MB (99.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2651,15534.04,15608.06,throttle_oom,Forecast 15608 MB (99.4%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2652,15539.81,15720.46,throttle_oom,Forecast 15720 MB (100.1%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2653,15562.59,15797.14,throttle_oom,Forecast 15797 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2654,15559.35,15710.38,throttle_oom,Forecast 15710 MB (100.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2655,15563.67,15796.41,throttle_oom,Forecast 15796 MB (100.5%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2656,15564.68,15800.7,throttle_oom,Forecast 15801 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2657,15578.54,15803.29,throttle_oom,Forecast 15803 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2658,15591.31,15830.83,throttle_oom,Forecast 15831 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2659,15580.84,15794.01,throttle_oom,Forecast 15794 MB (100.5%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2660,15606.29,15823.68,throttle_oom,Forecast 15824 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2661,15600.09,15809.32,throttle_oom,Forecast 15809 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2662,15884.0,15837.77,throttle_oom,Forecast 15838 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2663,15848.49,15839.2,throttle_oom,Forecast 15839 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2664,15830.24,15810.51,throttle_oom,Forecast 15811 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2665,15849.12,15816.29,throttle_oom,Forecast 15816 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
2666,15854.14,15795.65,throttle_oom,Forecast 15796 MB (100.5%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
